"Inserate_ID"~"vec_preis"~"stadtname"~"Timestamp_scrape"
128022144~"1.150.000 €"~"Heimsheim"~2021-07-03 10:36:06
128414968~"615.000 €"~"Heimsheim"~2021-07-03 10:36:06
128478129~"642.000 €"~"Heimsheim"~2021-07-03 10:36:06
127957482~"1.050.000 €"~"Heimsheim"~2021-07-03 10:36:06
127081541~"599.000 €"~"Heimsheim"~2021-07-03 10:39:34
127081526~"518.000 €"~"Heimsheim"~2021-07-03 10:39:34
126916873~"1.118.600 €"~"Heimsheim"~2021-07-03 10:39:34
126528797~"889.000 €"~"Heimsheim"~2021-07-03 10:39:34
128088417~"1.050.000 €"~"Heimsheim"~2021-07-03 10:39:34
126975076~"548.000 €"~"Heimsheim"~2021-07-03 10:39:34
127797411~"747.000 €"~"Heimsheim"~2021-07-03 10:39:34
128086299~"1.150.000 €"~"Heimsheim"~2021-07-03 10:39:34
128123522~"1.029.000 €"~"Heimsheim"~2021-07-03 10:39:34
118992147~"359.000 €"~"Heimsheim"~2021-07-03 10:39:34
128376137~"300.000 €"~"Heimsheim"~2021-07-03 10:39:34
128376131~"300.000 €"~"Heimsheim"~2021-07-03 10:39:34
128191642~"475.000 €"~"Heimsheim"~2021-07-03 10:39:34
127724151~"495.000 €"~"Heimsheim"~2021-07-03 10:39:34
128438730~"685.000 €"~"Heimsheim"~2021-07-03 10:39:34
128200683~"638.800 €"~"Heimsheim"~2021-07-03 10:39:34
128197037~"839.400 €"~"Heimsheim"~2021-07-03 10:39:34
127495074~"719.000 €"~"Heimsheim"~2021-07-03 10:39:34
125084246~"1.680.000 €"~"Heimsheim"~2021-07-03 10:39:34
127628758~"839.000 €"~"Heimsheim"~2021-07-03 10:39:34
115410044~"526.900 €"~"Heimsheim"~2021-07-03 10:36:05
126856795~"725.000 €"~"Heimsheim"~2021-07-03 10:36:05
128575897~"795.000 €"~"Heimsheim"~2021-07-03 10:36:05
127801466~"599.000 €"~"Heimsheim"~2021-07-03 10:36:05
127009247~"549.000 €"~"Heimsheim"~2021-07-03 10:36:05
128606644~"1.319.000 €"~"Heimsheim"~2021-07-03 10:36:05
123943501~"159.000 €"~"Heimsheim"~2021-07-03 10:36:05
127846021~"1.350.000 €"~"Heimsheim"~2021-07-03 10:36:05
128017759~"615.000 €"~"Heimsheim"~2021-07-03 10:36:05
128625945~"1.590.000 €"~"Heimsheim"~2021-07-03 10:36:05
128196982~"2.200.000 €"~"Heimsheim"~2021-07-03 10:36:05
124178227~"815.000 €"~"Heimsheim"~2021-07-03 10:36:05
128605162~"619.000 €"~"Heimsheim"~2021-07-03 10:36:05
127758544~"784.600 €"~"Heimsheim"~2021-07-03 10:36:05
125847923~"1.270.000 €"~"Heimsheim"~2021-07-03 10:36:05
128658117~"1.140.000 €"~"Heimsheim"~2021-07-03 10:36:05
128740430~"1.500.000 €"~"Heimsheim"~2021-07-03 10:36:05
128627536~"1.500.000 €"~"Heimsheim"~2021-07-03 10:36:05
128707603~"975.000 €"~"Heimsheim"~2021-07-03 10:36:05
128617525~"835.000 €"~"Heimsheim"~2021-07-03 10:36:05
128106565~"1.053.000 €"~"Heimsheim"~2021-07-03 10:36:21
119900894~"930.000 €"~"Heimsheim"~2021-07-03 10:36:21
128496656~"3.785.000 €"~"Heimsheim"~2021-07-03 10:36:21
128500402~"1.597.000 €"~"Heimsheim"~2021-07-03 10:36:21
128120859~"990.000 €"~"Heimsheim"~2021-07-03 10:36:21
128066908~"3.250.000 €"~"Heimsheim"~2021-07-03 10:36:21
126910474~"1.299.000 €"~"Heimsheim"~2021-07-03 10:36:21
123544215~"6.500.000 €"~"Heimsheim"~2021-07-03 10:36:21
128319467~"638.000 €"~"Heimsheim"~2021-07-03 10:36:21
123454899~"645.000 €"~"Heimsheim"~2021-07-03 10:36:21
103658043~"693.685 €"~"Heimsheim"~2021-07-03 10:36:21
127972937~"895.000 €"~"Heimsheim"~2021-07-03 10:36:21
127514790~"899.000 €"~"Heimsheim"~2021-07-03 10:36:21
128035864~"15.800.000 €"~"Heimsheim"~2021-07-03 10:36:21
127645091~"379.000 €"~"Heimsheim"~2021-07-03 10:36:21
128579546~"766.000 - 908.100 €"~"Heimsheim"~2021-07-03 10:36:21
119321064~"750.000 €"~"Heimsheim"~2021-07-03 10:36:21
128625816~"2.500.000 €"~"Heimsheim"~2021-07-03 10:36:21
127457476~"3.350.000 €"~"Heimsheim"~2021-07-03 10:36:21
127181572~"764.000 €"~"Heimsheim"~2021-07-03 10:36:21
128439175~"890.000 €"~"Heimsheim"~2021-07-03 10:37:46
128521853~"525.000 €"~"Heimsheim"~2021-07-03 10:37:46
128566815~"795.000 €"~"Heimsheim"~2021-07-03 10:37:46
128526867~"1.150.000 €"~"Heimsheim"~2021-07-03 10:37:46
128387102~"2.400.000 €"~"Heimsheim"~2021-07-03 10:37:46
127221696~"435.000 €"~"Heimsheim"~2021-07-03 10:37:46
128379533~"615.000 €"~"Heimsheim"~2021-07-03 10:37:46
126224302~"3.690.000 €"~"Heimsheim"~2021-07-03 10:37:46
128257704~"12.770.000 €"~"Heimsheim"~2021-07-03 10:37:46
128659900~"160.000 €"~"Heimsheim"~2021-07-03 10:37:46
128307636~"800.000 €"~"Heimsheim"~2021-07-03 10:37:46
93459466~"540.000 €"~"Heimsheim"~2021-07-03 10:37:46
128587176~"749.000 €"~"Heimsheim"~2021-07-03 10:37:46
128402403~"1.200.000 €"~"Heimsheim"~2021-07-03 10:37:46
128001848~"459.000 €"~"Heimsheim"~2021-07-03 10:37:46
109791584~"475.000 €"~"Heimsheim"~2021-07-03 10:37:46
127402028~"1.090.000 €"~"Heimsheim"~2021-07-03 10:37:46
113933056~"3.950.000 €"~"Heimsheim"~2021-07-03 10:37:46
127462526~"4.150.000 €"~"Heimsheim"~2021-07-03 10:37:46
128709257~"459.000 €"~"Heimsheim"~2021-07-03 10:37:46
128329280~"1.799.000 €"~"Heimsheim"~2021-07-03 10:36:15
128140665~"889.000 €"~"Heimsheim"~2021-07-03 10:36:15
128128801~"840.000 €"~"Heimsheim"~2021-07-03 10:36:15
128739054~"587.000 - 615.000 €"~"Heimsheim"~2021-07-03 10:36:15
128272050~"899.000 €"~"Heimsheim"~2021-07-03 10:36:15
128140703~"499.000 €"~"Heimsheim"~2021-07-03 10:36:15
127567208~"859.000 €"~"Heimsheim"~2021-07-03 10:36:15
128136814~"985.000 €"~"Heimsheim"~2021-07-03 10:36:15
128522616~"1.895.000 €"~"Heimsheim"~2021-07-03 10:36:15
127177462~"1.210.000 €"~"Heimsheim"~2021-07-03 10:36:15
116610100~"279.000 €"~"Heimsheim"~2021-07-03 10:36:15
128663152~"603.000 €"~"Heimsheim"~2021-07-03 10:36:15
126962333~"559.000 €"~"Heimsheim"~2021-07-03 10:36:15
128468899~"638.777 €"~"Heimsheim"~2021-07-03 10:36:15
122928286~"760.000 €"~"Heimsheim"~2021-07-03 10:36:15
127507580~"2.500.000 €"~"Heimsheim"~2021-07-03 10:36:15
128328683~"789.000 €"~"Heimsheim"~2021-07-03 10:36:15
127023133~"1.490.000 €"~"Heimsheim"~2021-07-03 10:36:15
125461384~"549.000 €"~"Heimsheim"~2021-07-03 10:36:15
128464420~"1.950.000 €"~"Heimsheim"~2021-07-03 10:36:15
128499446~"999.999 €"~"Heimsheim"~2021-07-03 10:36:31
127195032~"620.000 €"~"Heimsheim"~2021-07-03 10:36:31
127675699~"895.000 €"~"Heimsheim"~2021-07-03 10:36:31
126480399~"934.000 €"~"Heimsheim"~2021-07-03 10:36:31
128403334~"619.200 €"~"Heimsheim"~2021-07-03 10:36:31
127512098~"649.000 €"~"Heimsheim"~2021-07-03 10:36:31
127781626~"689.000 €"~"Heimsheim"~2021-07-03 10:36:31
128528864~"685.000 €"~"Heimsheim"~2021-07-03 10:36:31
114299675~"1.350.000 €"~"Heimsheim"~2021-07-03 10:36:31
128391417~"710.000 €"~"Heimsheim"~2021-07-03 10:36:31
128480618~"615.000 €"~"Heimsheim"~2021-07-03 10:36:31
128428585~"459.000 €"~"Heimsheim"~2021-07-03 10:36:31
128355049~"2.200.000 €"~"Heimsheim"~2021-07-03 10:36:31
125540821~"980.000 €"~"Heimsheim"~2021-07-03 10:36:31
70885606~"950.000 €"~"Heimsheim"~2021-07-03 10:36:31
128404707~"540.000 €"~"Heimsheim"~2021-07-03 10:36:31
128618076~"1.520.000 €"~"Heimsheim"~2021-07-03 10:36:31
128087449~"1.890.000 €"~"Heimsheim"~2021-07-03 10:36:31
127803589~"695.000 €"~"Heimsheim"~2021-07-03 10:36:31
128624076~"379.000 €"~"Heimsheim"~2021-07-03 10:36:31
119110052~"995.000 €"~"Heimsheim"~2021-07-03 10:37:16
128310380~"1.300.000 €"~"Heimsheim"~2021-07-03 10:37:16
128584861~"575.000 €"~"Heimsheim"~2021-07-03 10:37:16
127895062~"799.000 €"~"Heimsheim"~2021-07-03 10:37:16
125815772~"769.000 €"~"Heimsheim"~2021-07-03 10:37:16
128579060~"2.650.000 €"~"Heimsheim"~2021-07-03 10:37:16
128598095~"858.300 €"~"Heimsheim"~2021-07-03 10:37:16
128345216~"650.000 €"~"Heimsheim"~2021-07-03 10:37:16
128739740~"1.017.000 €"~"Heimsheim"~2021-07-03 10:37:16
127809708~"626.000 €"~"Heimsheim"~2021-07-03 10:37:16
128457001~"550.000 €"~"Heimsheim"~2021-07-03 10:37:16
126854969~"2.909.500 €"~"Heimsheim"~2021-07-03 10:37:16
128265404~"699.000 €"~"Heimsheim"~2021-07-03 10:37:16
124650713~"270.000 €"~"Heimsheim"~2021-07-03 10:37:16
128720577~"690.000 €"~"Heimsheim"~2021-07-03 10:37:16
126777595~"895.000 €"~"Heimsheim"~2021-07-03 10:37:16
128691387~"868.000 €"~"Heimsheim"~2021-07-03 10:37:16
128465229~"529.500 €"~"Heimsheim"~2021-07-03 10:37:16
127490238~"2.250.000 €"~"Heimsheim"~2021-07-03 10:37:16
128619079~"1.399.000 €"~"Heimsheim"~2021-07-03 10:37:16
127923672~"3.150.000 €"~"Heimsheim"~2021-07-03 10:51:08
127155948~"850.000 €"~"Heimsheim"~2021-07-03 10:51:08
127352279~"3.250.000 €"~"Heimsheim"~2021-07-03 10:51:08
126557738~"1.430.000 €"~"Heimsheim"~2021-07-03 10:51:08
128155255~"719.900 €"~"Heimsheim"~2021-07-03 10:51:08
128733626~"3.650.000 €"~"Heimsheim"~2021-07-03 10:51:08
126892888~"1.590.000 €"~"Heimsheim"~2021-07-03 10:51:08
128416542~"749.000 €"~"Heimsheim"~2021-07-03 10:51:08
128511320~"1.130.000 €"~"Heimsheim"~2021-07-03 10:51:08
128533450~"1.990.000 €"~"Heimsheim"~2021-07-03 10:51:08
128042387~"1.690.000 €"~"Heimsheim"~2021-07-03 10:51:08
127255799~"614.000 €"~"Heimsheim"~2021-07-03 10:51:08
128608715~"2.390.000 €"~"Heimsheim"~2021-07-03 10:51:08
128604727~"597.000 €"~"Heimsheim"~2021-07-03 10:51:08
128472202~"1.800.000 €"~"Heimsheim"~2021-07-03 10:51:08
128687598~"620.000 €"~"Heimsheim"~2021-07-03 10:51:08
127530961~"400.000 €"~"Heimsheim"~2021-07-03 10:51:08
128581830~"1.290.000 €"~"Heimsheim"~2021-07-03 10:51:08
128159803~"920.000 €"~"Heimsheim"~2021-07-03 10:51:08
127305694~"1.980.000 €"~"Heimsheim"~2021-07-03 10:51:08
122688486~"955.000 €"~"Heimsheim"~2021-07-03 10:50:27
122688482~"885.000 €"~"Heimsheim"~2021-07-03 10:50:27
128484371~"599.000 €"~"Heimsheim"~2021-07-03 10:50:27
128520664~"1.049.000 €"~"Heimsheim"~2021-07-03 10:50:27
127897165~"469.000 €"~"Heimsheim"~2021-07-03 10:50:27
125146786~"1.749.000 €"~"Heimsheim"~2021-07-03 10:50:27
128483770~"217.000 €"~"Heimsheim"~2021-07-03 10:50:27
127687519~"1.240.000 €"~"Heimsheim"~2021-07-03 10:50:27
128581965~"799.000 €"~"Heimsheim"~2021-07-03 10:50:27
122796216~"3.500.000 €"~"Heimsheim"~2021-07-03 10:50:27
128673472~"849.000 €"~"Heimsheim"~2021-07-03 10:50:27
126814204~"1.150.000 €"~"Heimsheim"~2021-07-03 10:50:27
128549215~"589.000 €"~"Heimsheim"~2021-07-03 10:50:27
123326870~"895.000 €"~"Heimsheim"~2021-07-03 10:50:27
127843061~"995.000 €"~"Heimsheim"~2021-07-03 10:50:27
128625811~"1.050.000 €"~"Heimsheim"~2021-07-03 10:50:27
128265926~"995.000 €"~"Heimsheim"~2021-07-03 10:50:27
127699414~"750.000 €"~"Heimsheim"~2021-07-03 10:50:27
128703204~"835.000 €"~"Heimsheim"~2021-07-03 10:50:27
